name,gender,species,breed,year,county
G,F,dog,Chihuahua,2013,New York
G,M,dog,Chow Chow,2011,New York
G-FLASHY,M,dog,Australian Shepherd,2010,Kings
G-MONAY,M,dog,Shih Tzu,2009,Kings
GABA,F,dog,Cotton De Tulear,2010,New York
GABBA,F,dog,Chihuahua,2008,Kings
GABBANA,M,dog,Cavalier King Charles Spaniel,2011,New York
GABBANA,M,dog,Yorkshire Terrier Crossbreed,2011,New York
GABBIE,F,dog,Dachshund Smooth Coat,2008,Richmond
GABBY,F,dog,Chow Chow,2007,Kings
GABBY,F,dog,Yorkshire Terrier,2007,Richmond
GABBY,F,dog,Cavalier King Charles Spaniel,2008,New York
GABBY,F,dog,Labrador Retriever,2008,New York
GABBY,F,dog,Norfolk Terrier,2008,New York
GABBY,F,dog,Pomeranian,2008,New York
GABBY,F,dog,Unknown,2008,New York
GABBY,F,dog,German Shepherd Crossbreed,2009,New York
GABBY,F,dog,Unknown,2009,Queens
GABBY,F,dog,Shiba Inu,2010,Queens
GABBY,F,dog,Shiba Inu,2010,Queens
GABBY,F,dog,Unknown,2010,Queens
GABBY,F,dog,Unknown,2010,Queens
GABBY,F,dog,Chihuahua,2011,New York
GABBY,F,dog,Dachshund Smooth Coat,2011,New York
GABBY,F,dog,Miniature Pinscher,2011,New York
GABBY,F,dog,Jack Russell Terrier,2011,Queens
GABBY,F,dog,Unknown,2011,Queens
GABBY,F,dog,Beagle,2012,Bronx
GABBY,F,dog,Miniature Schnauzer,2012,Kings
GABBY,F,dog,Basset Hound,2012,New York
GABBY,F,dog,Unknown,2012,New York
GABBY,F,dog,"Bull Dog, English",2012,Queens
GABBY,F,dog,Jack Russell Terrier,2013,New York
GABBY,F,dog,Pomeranian,2013,Queens
GABBY,F,dog,Unknown,2013,Queens
GABBY,F,dog,Staffordshire Bull Terrier,2013,Richmond
GABBY,F,dog,Labrador Retriever Crossbreed,2014,Queens
GABE,M,dog,Siberian Husky,2010,New York
GABE,M,dog,Rhodesian Ridgeback,2011,Kings
GABE,M,dog,French Bulldog,2013,New York
GABI,M,dog,Unknown,2011,Kings
GABRIEL,M,dog,Unknown,2009,New York
GABRIEL,M,dog,Old English Sheepdog,2010,New York
GABRIEL,M,dog,Unknown,2012,Kings
GABRIEL,M,dog,Havanese,2012,Queens
GABRIEL,M,dog,American Pit Bull Terrier/Pit Bull,2012,Richmond
GABRIEL,M,dog,Pekingese,2012,Richmond
GABRIEL,M,dog,German Shepherd Dog,2013,New York
GABRIEL,M,dog,Labrador Retriever,2013,New York
GABRIEL,M,dog,Labrador Retriever,2013,Richmond
GABRIEL,M,dog,Maltese Crossbreed,2014,Queens
GABRIELA,F,dog,Unknown,2013,New York
GABRIELLA,F,dog,Yorkshire Terrier,2011,New York
GABRIELLA,F,dog,Yorkshire Terrier,2011,New York
GABRIELLA,F,dog,Pomeranian,2011,Queens
GABRIELLA,F,dog,Italian Greyhound,2012,Queens
GABRIELLA,F,dog,Labrador Retriever,2014,Queens
GABRIELLE,F,dog,Shih Tzu,2007,Kings
GABRIELLE,F,dog,Lhasa Apso,2008,Queens
GABRIELLE,F,dog,German Shepherd Dog,2011,Kings
GABRIELLE,F,dog,Poodle,2013,New York
GABY,F,dog,Beagle,2009,New York
GABY,F,dog,Terrier mix,2009,New York
GABY,F,dog,Akita,2011,Bronx
GABY,F,dog,Shih Tzu,2012,New York
GADGE,M,dog,American Pit Bull Mix / Pit Bull Mix,2012,New York
GADGE,M,dog,American Pit Bull Terrier/Pit Bull,2012,New York
GADGET,M,dog,Unknown,2011,Kings
GADGET,M,dog,Unknown,2011,Kings
GADGET,M,dog,Beagle,2013,Kings
GADGET,M,dog,Terrier mix,2013,New York
GAEGOGI,M,dog,Unknown,2009,New York
GAETAN,F,dog,Unknown,2008,Kings
GAGA,F,dog,Yorkshire Terrier,2007,New York
GAGA,F,dog,Yorkshire Terrier,2007,New York
GAGA,F,dog,Miniature Pinscher,2008,New York
GAGA,F,dog,Collie Crossbreed,2009,Queens
GAGA,F,dog,Shih Tzu,2010,Kings
GAGA,F,dog,Unknown,2011,New York
GAGE,M,dog,Labrador Retriever Crossbreed,2012,New York
GAGE,M,dog,Rat Terrier,2012,New York
GAGI,M,dog,Lhasa Apso,2009,Kings
GAIA,F,dog,Miniature Pinscher,2011,Kings
GAIA,F,dog,Unknown,2012,New York
GAIA,F,dog,Italian Greyhound,2013,New York
GAIGA,M,dog,Alaskan Malamute,2009,Queens
GAILA,F,dog,American Pit Bull Mix / Pit Bull Mix,2009,Kings
GAJA,F,dog,Boxer,2008,New York
GALA,F,dog,Miniature Schnauzer,2008,Kings
GALA,F,dog,Labrador Retriever,2008,New York
GALAXY,M,dog,American Pit Bull Mix / Pit Bull Mix,2009,Kings
GALAXY,M,dog,Labrador Retriever,2009,Queens
GALAXY,M,dog,American Pit Bull Terrier/Pit Bull,2012,Bronx
GALAXY,M,dog,Maltipoo,2014,Queens
GALE,F,dog,American Pit Bull Terrier/Pit Bull,2011,Richmond
GALE,M,dog,"Bull Dog, French",2013,New York
GALILEA,F,dog,French Bulldog,2012,New York
GALILEO,F,dog,Unknown,2007,New York
GALLANT,M,dog,Labrador Retriever,2008,Bronx
GAMBINO,M,dog,Maltese,2007,Bronx
GAMBIT,M,dog,Chihuahua,2007,New York
GAMBIT,M,dog,Boston Terrier,2008,Bronx
GAMBIT,M,dog,Unknown,2008,Kings
GAMBIT,M,dog,American Pit Bull Terrier/Pit Bull,2009,Kings
GAMBIT,M,dog,Unknown,2010,Bronx
GAMBIT,M,dog,American Pit Bull Terrier/Pit Bull,2010,Kings
GAMBIT,M,dog,Unknown,2011,Kings
GAMBIT,M,dog,Siberian Husky,2012,Queens
GAMBIT,M,dog,Unknown,2012,Richmond
GAMBIT,M,dog,Unknown,2012,Richmond
GAMBIT,M,dog,American Pit Bull Terrier/Pit Bull,2013,Bronx
GAMBIT,M,dog,Shiba Inu,2013,Bronx
GAMBIT,M,dog,Yorkshire Terrier,2013,Kings
GAMBIT,M,dog,Rat Terrier,2014,Queens
GAMBY,M,dog,Yorkshire Terrier,2011,Queens
GANACHE,F,dog,American Pit Bull Mix / Pit Bull Mix,2014,New York
GANDALF,M,dog,Golden Retriever,2007,New York
GANDALF,M,dog,West High White Terrier,2010,Kings
GANDALF,M,dog,Unknown,2012,Richmond
GANDALF,M,dog,Unknown,2012,Richmond
GANDER,F,dog,Puggle,2013,Kings
GANDER,M,dog,Unknown,2009,Kings
GANDLF,M,dog,"Schnauzer, Miniature",2013,Queens
GANGGANG,M,dog,Shiba Inu,2014,Queens
GANGSTA,M,dog,American Pit Bull Terrier/Pit Bull,2008,Kings
GANGSTER,M,dog,Unknown,2007,New York
GANGSTER,M,dog,American Pit Bull Terrier/Pit Bull,2013,New York
GANNICUS,M,dog,Unknown,2011,Queens
GANNICUS,M,dog,American Pit Bull Terrier/Pit Bull,2012,Queens
GANNICUS,M,dog,Siberian Husky,2012,Queens
GARBANZO,M,dog,Havanese,2007,New York
GARBANZO,M,dog,Shih Tzu,2008,Queens
GARBANZO,M,dog,French Bulldog,2014,Kings
GARBO,F,dog,Labrador Retriever,2009,Bronx
GARBO,F,dog,Unknown,2010,New York
GARBO,F,dog,Chihuahua,2013,New York
GARCIA,M,dog,German Shepherd Dog,2012,Kings
GARCIA,M,dog,Unknown,2012,New York
GARETT,M,dog,Unknown,2008,Kings
GARFIELD,M,dog,Shiba Inu,2010,Queens
GARLAND,M,dog,Labrador Retriever,2010,New York
GARLIC,M,dog,Bichon Frise,2013,Kings
GARMR,M,dog,German Shepherd Dog,2011,New York
GARNER,M,dog,Labrador Retriever Crossbreed,2013,Kings
GAROL,M,dog,Maltese,2011,Queens
GARRATT,M,dog,American Pit Bull Mix / Pit Bull Mix,2012,Kings
GARRET,M,dog,Staffordshire Bull Terrier,2013,New York
GARRETT,M,dog,Unknown,2012,New York
GARRICK,M,dog,Bassett Hound,2013,New York
GARRISON,M,dog,Boston Terrier,2007,Kings
GARRISON,M,dog,Unknown,2008,Queens
GARRY,M,dog,Pug,2007,Kings
GARTH,M,dog,German Shepherd Crossbreed,2012,Bronx
GARTH,M,dog,Border Terrier,2013,New York
GARY,F,dog,Golden Retriever,2011,New York
GARY,M,dog,Chihuahua Crossbreed,2007,Kings
GARY,M,dog,Greyhound,2008,Kings
GARY,M,dog,Unknown,2009,Kings
GARY,M,dog,American Pit Bull Mix / Pit Bull Mix,2010,Kings
GARY,M,dog,American Pit Bull Mix / Pit Bull Mix,2010,New York
GARY,M,dog,American Pit Bull Mix / Pit Bull Mix,2010,New York
GARY,M,dog,American Pit Bull Mix / Pit Bull Mix,2010,New York
GARY,M,dog,American Pit Bull Mix / Pit Bull Mix,2011,New York
GARY,M,dog,Italian Greyhound,2012,New York
GARY,M,dog,Cavalier King Charles Spaniel,2013,New York
GARY,M,dog,French Bulldog,2014,Kings
GARY-GER-SHERIF,M,dog,Rottweiler,2007,Kings
GASPARD,M,dog,Beagle,2013,Queens
GASPARE,M,dog,Yorkshire Terrier,2013,New York
GASPER,M,dog,Rottweiler,2011,Bronx
GASPER,M,dog,Yorkshire Terrier,2012,Queens
GASPER,M,dog,Shiba Inu,2014,Queens
GASTON,M,dog,"Schnauzer, Miniature",2007,New York
GASTON,M,dog,Brussels Griffon,2010,New York
GASTON,M,dog,French Bulldog,2014,New York
GASTON,M,dog,Poodle Crossbreed,2014,Queens
GASTONE,M,dog,Havanese,2010,New York
GATELY,F,dog,Beagle,2009,Kings
GATOR,M,dog,Bluetick Coonhound,2012,New York
GATOR,M,dog,Shiba Inu,2012,New York
GATSBY,F,dog,Italian Greyhound,2008,Kings
GATSBY,F,dog,Chihuahua,2012,Kings
GATSBY,M,dog,American Eskimo dog,2007,Kings
GATSBY,M,dog,Puggle,2008,Bronx
GATSBY,M,dog,"Bull Dog, French",2008,Kings
GATSBY,M,dog,Beagle,2009,New York
GATSBY,M,dog,Unknown,2009,New York
GATSBY,M,dog,Unknown,2009,New York
GATSBY,M,dog,Golden Retriever,2009,Queens
GATSBY,M,dog,Yorkshire Terrier,2010,Kings
GATSBY,M,dog,Unknown,2010,New York
GATSBY,M,dog,Cavalier King Charles Spaniel,2011,New York
GATSBY,M,dog,German Shepherd Crossbreed,2011,New York
GATSBY,M,dog,"Poodle, Standard",2011,New York
GATSBY,M,dog,West High White Terrier,2011,New York
GATSBY,M,dog,American Pit Bull Terrier/Pit Bull,2012,Kings
GATSBY,M,dog,Havanese,2012,Kings
GATSBY,M,dog,"Poodle, Standard",2012,Kings
GATSBY,M,dog,American Staffordshire Terrier,2012,New York
GATSBY,M,dog,French Bulldog,2012,New York
GATSBY,M,dog,Shih Tzu,2012,New York
GATSBY,M,dog,Yorkshire Terrier Crossbreed,2013,Bronx
GATSBY,M,dog,"Schnauzer, Standard",2013,Kings
GATSBY,M,dog,American Pit Bull Mix / Pit Bull Mix,2013,New York
GATSBY,M,dog,Cavalier King Charles Spaniel,2013,Queens
GATSBY,M,dog,Welsh Terrier,2014,New York
GATSBY,M,dog,Yorkshire Terrier Crossbreed,2014,Queens
GATWICK,M,dog,Beagle,2011,Kings
GAUCHO,M,dog,"Coonhound, Black and Tan",2010,Queens
GAUCHO,M,dog,"Coonhound, Black and Tan",2010,Queens
GAUCHO,M,dog,Unknown,2012,Kings
GAUCHO,M,dog,Labrador Retriever,2012,New York
GAUGE,M,dog,Labrador Retriever,2007,Richmond
GAUGE,M,dog,Unknown,2011,New York
GAUGE,M,dog,American Pit Bull Terrier/Pit Bull,2013,Queens
GAVIN,M,dog,Boston Terrier,2007,New York
GAVIN,M,dog,"Poodle, Standard",2008,New York
GAVIN,M,dog,"Poodle, Standard",2008,New York
GAVIN,M,dog,Schipperke,2009,Queens
GAVIN,M,dog,Unknown,2010,Queens
GAVIN,M,dog,Labrador Retriever,2011,Queens
GAVIN,M,dog,Labrador Retriever,2011,Queens
GAWAIN,M,dog,Irish Terrier,2012,New York
GAYA,F,dog,Labrador Retriever Crossbreed,2009,New York
GAYA,F,dog,Labrador Retriever Crossbreed,2009,New York
GAYLA,F,dog,Bassett Hound,2009,Richmond
GAZOO,M,dog,Boston Terrier,2009,Richmond
GAZPACHO,F,dog,Jack Russell Terrier,2013,New York
GD,M,dog,Yorkshire Terrier,2014,Queens
GECKO,M,dog,German Shepherd Crossbreed,2010,Kings
GEDDY,M,dog,"Bull Dog, French",2012,New York
GEE,F,dog,Boxer,2010,Bronx
GEE,F,dog,Boxer,2010,Bronx
GEE,F,dog,American Pit Bull Terrier/Pit Bull,2012,New York
GEEANNA,F,dog,Shih Tzu,2009,Bronx
GEEANNA,F,dog,Shih Tzu,2009,Bronx
GEEBEE,F,dog,Shih Tzu,2010,Queens
GEEGEE,F,dog,American Pit Bull Mix / Pit Bull Mix,2010,Kings
GEEZER,M,dog,"Poodle, Miniature",2008,Kings
GEFILTC,M,dog,Unknown,2013,New York
GEISHA,F,dog,Japanese Chin/Spaniel,2008,New York
GELATO,M,dog,Yorkshire Terrier,2011,Bronx
GEM,F,dog,Shetland Sheepdog,2007,Queens
GEMA,F,dog,Italian Greyhound,2012,New York
GEMELLI,M,dog,Labradoodle,2014,New York
GEMINI,F,dog,American Pit Bull Terrier/Pit Bull,2011,New York
GEMINI,M,dog,Cane Corso,2010,Kings
GEMMA,F,dog,Unknown,2007,Kings
GEMMA,F,dog,Labrador Retriever Crossbreed,2007,New York
GEMMA,F,dog,Labrador Retriever Crossbreed,2007,New York
GEMMA,F,dog,Beagle,2007,Queens
GEMMA,F,dog,Brittany Spaniel,2008,Queens
GEMMA,F,dog,Boxer,2009,New York
GEMMA,F,dog,Boxer,2009,New York
GEMMA,F,dog,Maltese,2009,Queens
GEMMA,F,dog,Maltese,2009,Queens
GEMMA,F,dog,German Shepherd Crossbreed,2011,Kings
GEMMA,F,dog,Unknown,2011,Queens
GEMMA,F,dog,German Shepherd Dog,2011,Richmond
GEMMA,F,dog,American Pit Bull Terrier/Pit Bull,2012,Kings
GEMMA,F,dog,Shih Tzu,2012,Kings
GEMMA,F,dog,Labrador Retriever Crossbreed,2012,New York
GEMMA,F,dog,Boxer,2013,Bronx
GEMMA,F,dog,Unknown,2013,Bronx
GEMMA,F,dog,Unknown,2013,Bronx
GEMMA,F,dog,English Springer Spaniel,2013,Queens
GEMMA,F,dog,English Springer Spaniel,2013,Queens
GEMMA,F,dog,"Bull Dog, English",2013,Richmond
GEMMA,F,dog,American Pit Bull Terrier/Pit Bull,2014,New York
GEMMA,F,dog,Cocker Spaniel,2014,New York
GEMMA,F,dog,Cocker Spaniel,2014,Queens
GEMMI,F,dog,Goldendoodle,2014,Richmond
GEMZE,F,dog,Unknown,2011,New York
GENA,F,dog,Maltese,2007,Bronx
GENE,M,dog,"Shar-Pei, Chinese",2008,Richmond
GENENIEVE,F,dog,Beagle,2009,New York
GENERAL,M,dog,American Pit Bull Terrier/Pit Bull,2008,Queens
GENERAL,M,dog,American Pit Bull Terrier/Pit Bull,2008,Queens
GENERAL,M,dog,German Shepherd Crossbreed,2011,Kings
GENERAL,M,dog,Yorkshire Terrier,2013,Queens
GENESIS,F,dog,German Shepherd Dog,2009,Bronx
GENESIS,F,dog,American Pit Bull Terrier/Pit Bull,2012,New York
GENESIS,F,dog,Boston Terrier,2013,Bronx
GENESIS,F,dog,Doberman Pinscher,2013,Bronx
GENESIS,F,dog,German Shepherd Crossbreed,2013,Queens
GENESIS,F,dog,Shih Tzu,2014,New York
GENESIS,M,dog,Bichon Frise,2007,Kings
GENEVA,F,dog,Yorkshire Terrier,2008,Kings
GENEVA,F,dog,Yorkshire Terrier,2011,New York
GENEVIEVE,F,dog,"Poodle, Miniature",2010,New York
GENEVIEVE,F,dog,Labrador Retriever,2012,Kings
GENEVIEVE,F,dog,Labrador Retriever,2012,Kings
GENEVIEVE,F,dog,Pomeranian,2012,New York
GENEVIEVE,F,dog,Unknown,2013,New York
GENGHIS,M,dog,Australian Shepherd,2013,New York
GENIE,F,dog,Jack Russell Terrier,2012,Kings
GENIE,F,dog,Unknown,2012,Kings
GENIE,F,dog,Chihuahua,2013,New York
GENIUS,M,dog,"Dachshund, Long Haired",2009,Queens
GENJI,M,dog,Shiba Inu,2012,New York
GENNA,F,dog,Beagle,2013,New York
GENNY,F,dog,Unknown,2008,New York
GENNY,F,dog,Unknown,2008,New York
GENO,M,dog,Italian Greyhound,2010,Richmond
GENO,M,dog,Yorkshire Terrier,2013,Queens
GENS,F,dog,Yorkshire Terrier,2007,Richmond
GENS,F,dog,Yorkshire Terrier,2007,Richmond
GENTLEMAN,M,dog,Boston Terrier,2013,New York
GENTRY,M,dog,Unknown,2008,Kings
GEO,M,dog,Unknown,2010,New York
GEO,M,dog,"Bull Dog, English",2013,Queens
GEOFFREY,M,dog,Cairn Terrier,2009,Queens
GEOFFREY,M,dog,Unknown,2012,Kings
GEORDIE,M,dog,Cairn Terrier,2010,New York
GEORGE,F,dog,Bassett Hound,2007,Kings
GEORGE,F,dog,American Pit Bull Terrier/Pit Bull,2010,New York
GEORGE,F,dog,Unknown,2011,New York
GEORGE,F,dog,Beagle,2013,Queens
GEORGE,M,dog,Beagle,2007,Kings
GEORGE,M,dog,Border Collie,2007,Kings
GEORGE,M,dog,French Bulldog,2007,Kings
GEORGE,M,dog,Yorkshire Terrier,2007,Kings
GEORGE,M,dog,Bassett Hound,2007,New York
GEORGE,M,dog,Golden Retriever,2007,Queens
GEORGE,M,dog,Puggle,2007,Queens
GEORGE,M,dog,"Schnauzer, Miniature",2007,Queens
GEORGE,M,dog,Beagle Crossbreed,2007,Richmond
GEORGE,M,dog,Labrador Retriever Crossbreed,2007,Richmond
GEORGE,M,dog,Beagle Crossbreed,2008,Kings
GEORGE,M,dog,Cocker Spaniel,2008,Kings
GEORGE,M,dog,Miniature Pinscher,2008,Kings
GEORGE,M,dog,"Dachshund, Wirehaired, Miniature",2008,New York
GEORGE,M,dog,Maltese,2008,New York
GEORGE,M,dog,Unknown,2008,New York
GEORGE,M,dog,Unknown,2008,New York
GEORGE,M,dog,Unknown,2008,Queens
GEORGE,M,dog,Papillon,2008,Richmond
GEORGE,M,dog,Puggle,2008,Richmond
GEORGE,M,dog,Unknown,2008,Richmond
GEORGE,M,dog,Beagle,2009,Kings
GEORGE,M,dog,Shih Tzu,2009,Kings
GEORGE,M,dog,Unknown,2009,Kings
GEORGE,M,dog,"Bull Dog, French",2009,New York
GEORGE,M,dog,"Bull Dog, French",2009,New York
GEORGE,M,dog,"Bull Dog, French",2009,New York
GEORGE,M,dog,"Dachshund, Long Haired",2009,New York
GEORGE,M,dog,Havanese,2009,New York
GEORGE,M,dog,Maltese,2009,New York
GEORGE,M,dog,Puggle,2009,New York
GEORGE,M,dog,Shetland Sheepdog,2009,New York
GEORGE,M,dog,Wheaton Terrier,2009,Richmond
GEORGE,M,dog,Jack Russell Terrier,2010,Kings
GEORGE,M,dog,Labrador Retriever Crossbreed,2010,Kings
GEORGE,M,dog,Maltese,2010,Kings
GEORGE,M,dog,Miniature Pinscher,2010,Kings
GEORGE,M,dog,Rottweiler,2010,Kings
GEORGE,M,dog,Unknown,2010,Kings
GEORGE,M,dog,Cotton De Tulear,2010,New York
GEORGE,M,dog,Maltese,2010,New York
GEORGE,M,dog,Miniature Pinscher,2010,New York
GEORGE,M,dog,Unknown,2010,New York
GEORGE,M,dog,Cairn Terrier,2010,Queens
GEORGE,M,dog,Unknown,2010,Queens
GEORGE,M,dog,Yorkshire Terrier,2011,Bronx
GEORGE,M,dog,American Pit Bull Mix / Pit Bull Mix,2011,Kings
GEORGE,M,dog,"Coonhound, Treeing Walker",2011,Kings
GEORGE,M,dog,Papillon,2011,Kings
GEORGE,M,dog,"Schnauzer, Standard",2011,Kings
GEORGE,M,dog,Terrier mix,2011,Kings
GEORGE,M,dog,Unknown,2011,Kings
GEORGE,M,dog,Bassett Hound,2011,New York
GEORGE,M,dog,Bernese Mountain Dog,2011,New York
GEORGE,M,dog,Boston Terrier,2011,New York
GEORGE,M,dog,Bullmastiff,2011,New York
GEORGE,M,dog,Cavalier King Charles Spaniel,2011,New York
GEORGE,M,dog,Chihuahua,2011,New York
GEORGE,M,dog,Havanese,2011,New York
GEORGE,M,dog,Havanese,2011,New York
GEORGE,M,dog,Papillon,2011,New York
GEORGE,M,dog,Shih Tzu,2011,New York
GEORGE,M,dog,Unknown,2011,New York
GEORGE,M,dog,Unknown,2011,New York
GEORGE,M,dog,Miniature Schnauzer,2011,Queens
GEORGE,M,dog,Unknown,2011,Richmond
GEORGE,M,dog,Yorkshire Terrier,2012,Bronx
GEORGE,M,dog,Dachshund Smooth Coat Miniature,2012,Kings
GEORGE,M,dog,"Dachshund, Wirehaired",2012,Kings
GEORGE,M,dog,"Schnauzer, Miniature",2012,Kings
GEORGE,M,dog,American Pit Bull Mix / Pit Bull Mix,2012,New York
GEORGE,M,dog,"Bull Dog, English",2012,New York
GEORGE,M,dog,Dachshund,2012,New York
GEORGE,M,dog,Labrador Retriever,2012,New York
GEORGE,M,dog,Maltese,2012,New York
GEORGE,M,dog,Poodle Crossbreed,2012,New York
GEORGE,M,dog,Unknown,2012,New York
GEORGE,M,dog,Golden Retriever,2012,Queens
GEORGE,M,dog,Labrador Retriever,2013,Kings
GEORGE,M,dog,Pointer,2013,Kings
GEORGE,M,dog,Unknown,2013,Kings
GEORGE,M,dog,American Pit Bull Terrier/Pit Bull,2013,New York
GEORGE,M,dog,Boxer,2013,New York
GEORGE,M,dog,Bulldog,2013,New York
GEORGE,M,dog,Labrador Retriever,2013,New York
GEORGE,M,dog,Miniature American Shepherd,2013,New York
GEORGE,M,dog,Poodle,2013,New York
GEORGE,M,dog,Shih Tzu,2013,New York
GEORGE,M,dog,Wheaton Terrier,2013,New York
GEORGE,M,dog,"Poodle, Standard",2013,Queens
GEORGE,M,dog,"Poodle, Standard",2013,Queens
GEORGE,M,dog,Cavalier King Charles Spaniel,2014,New York
GEORGE,M,dog,Dachshund Smooth Coat Miniature,2014,New York
GEORGE,M,dog,"Dachshund, Long Haired Miniature",2014,New York
GEORGE,M,dog,Poodle,2014,New York
GEORGE,M,dog,Shiba Inu,2014,Queens
GEORGE,M,dog,Labrador Retriever,2014,Richmond
GEORGEOUS,F,dog,Shih Tzu,2010,New York
GEORGETTE,F,dog,Unknown,2008,New York
GEORGETTE,F,dog,Yorkshire Terrier,2010,Kings
GEORGETTE,F,dog,Maltese,2013,New York
GEORGI,F,dog,Labrador Retriever,2009,New York
GEORGI,M,dog,Dachshund,2014,New York
GEORGIA,F,dog,"Bull Dog, French",2007,Bronx
GEORGIA,F,dog,German Shepherd Crossbreed,2007,Kings
GEORGIA,F,dog,"Coonhound, Black and Tan",2007,New York
GEORGIA,F,dog,American Pit Bull Terrier/Pit Bull,2008,Kings
GEORGIA,F,dog,American Staffordshire Terrier,2008,Kings
GEORGIA,F,dog,"Bull Dog, English",2008,Kings
GEORGIA,F,dog,Unknown,2008,Kings
GEORGIA,F,dog,Labrador Retriever Crossbreed,2008,New York
GEORGIA,F,dog,Unknown,2008,New York
GEORGIA,F,dog,German Shepherd Dog,2009,Richmond
GEORGIA,F,dog,"Collie, Border",2010,Kings
GEORGIA,F,dog,"Collie, Border",2010,Kings
GEORGIA,F,dog,Wheaton Terrier,2010,Kings
GEORGIA,F,dog,Old English Sheepdog,2010,New York
GEORGIA,F,dog,Pointer,2010,New York
GEORGIA,F,dog,Portuguese Water Dog,2010,New York
GEORGIA,F,dog,Shih Tzu,2010,New York
GEORGIA,F,dog,Unknown,2010,New York
GEORGIA,F,dog,Labrador Retriever,2010,Queens
GEORGIA,F,dog,Puggle,2010,Queens
GEORGIA,F,dog,Catahoula Leopard Dog,2011,Kings
GEORGIA,F,dog,American Pit Bull Mix / Pit Bull Mix,2011,New York
GEORGIA,F,dog,Dachshund Smooth Coat,2011,New York
GEORGIA,F,dog,Unknown,2011,Richmond
GEORGIA,F,dog,Unknown,2012,Kings
GEORGIA,F,dog,Unknown,2012,Kings
GEORGIA,F,dog,Australian Cattledog,2012,New York
GEORGIA,F,dog,Unknown,2012,New York
GEORGIA,F,dog,Jack Russell Terrier,2012,Richmond
GEORGIA,F,dog,Labrador Retriever,2012,Richmond
GEORGIA,F,dog,Unknown,2012,Richmond
GEORGIA,F,dog,Labrador Retriever,2013,Kings
GEORGIA,F,dog,Labrador Retriever Crossbreed,2013,Kings
GEORGIA,F,dog,Cavalier King Charles Spaniel,2013,New York
GEORGIA,F,dog,Havanese,2013,New York
GEORGIA,F,dog,Labrador Retriever,2013,New York
GEORGIA,F,dog,Labrador Retriever,2013,New York
GEORGIA,F,dog,American Pit Bull Terrier/Pit Bull,2013,Queens
GEORGIA,F,dog,Bull Terrier,2014,New York
GEORGIA,F,dog,Labrador Retriever Crossbreed,2014,New York
GEORGIA,F,dog,Wire Fox Terrier,2014,New York
GEORGIE,F,dog,Golden Retriever,2007,New York
GEORGIE,F,dog,Unknown,2007,New York
GEORGIE,F,dog,Dachshund Smooth Coat,2008,New York
GEORGIE,F,dog,Havanese,2008,New York
GEORGIE,F,dog,Maltese,2008,New York
GEORGIE,F,dog,Unknown,2008,New York
GEORGIE,F,dog,Unknown,2009,Queens
GEORGIE,F,dog,Unknown,2009,Queens
GEORGIE,F,dog,Cavalier King Charles Spaniel,2010,New York
GEORGIE,F,dog,Havanese,2011,New York
GEORGIE,F,dog,Boxer,2012,Kings
GEORGIE,F,dog,Brittany Spaniel,2012,Kings
GEORGIE,F,dog,Cocker Spaniel,2012,Kings
GEORGIE,F,dog,Pug,2012,Richmond
GEORGIE,F,dog,Maltese,2013,New York
GEORGIE,F,dog,Beagle Crossbreed,2013,Queens
GEORGIE,M,dog,Pug,2009,Bronx
GEORGIE,M,dog,Pug,2009,Bronx
GEORGIE,M,dog,Yorkshire Terrier,2009,Richmond
GEORGIE,M,dog,Shih Tzu,2010,Bronx
GEORGIE,M,dog,Unknown,2010,Bronx
GEORGIE,M,dog,Yorkshire Terrier,2010,New York
GEORGIE,M,dog,Shetland Sheepdog,2010,Queens
GEORGIE,M,dog,Pug,2011,New York
GEORGIE,M,dog,"Bull Dog, French",2012,Kings
GEORGIE,M,dog,"Bull Dog, French",2012,Kings
GEORGIE,M,dog,"Poodle, Miniature",2012,New York
GEORGIE,M,dog,"Poodle, Miniature",2012,New York
GEORGIE,M,dog,Unknown,2013,Kings
GEORGIE-GIRL,F,dog,"Collie, Border",2011,New York
GEORGIO,M,dog,Jack Russell Terrier,2013,Bronx
GEORGY,F,dog,"Bull Dog, French",2007,New York
GEPETTO,M,dog,Pomeranian,2007,Queens
GEPPETTO,M,dog,Australian Shepherd,2011,New York
GERALD,M,dog,Petit Basset Griffon Vendeen,2012,Kings
GERALD,M,dog,Yorkshire Terrier,2014,New York
GERARD,M,dog,Cane Corso,2012,Kings
GERBERT,M,dog,Cane Corso,2008,Kings
GERDA,F,dog,Labrador Retriever,2007,Kings
GERDA,F,dog,Boxer,2010,Kings
GERDA,F,dog,"Collie, Rough Coat",2011,Kings
GERI,F,dog,Maltese,2014,Bronx
GERLENE,F,dog,Miniature Pinscher,2010,Kings
GERMANY,M,dog,American Pit Bull Mix / Pit Bull Mix,2012,New York
GERONIMO,M,dog,Australian Silky Terrier,2008,Queens
GERONIMO,M,dog,Rottweiler,2009,Kings
GERONIMO,M,dog,American Pit Bull Mix / Pit Bull Mix,2011,Bronx
GERONIMO,M,dog,American Pit Bull Mix / Pit Bull Mix,2011,New York
GERONIMO,M,dog,American Pit Bull Mix / Pit Bull Mix,2011,New York
GERONIMO,M,dog,American Pit Bull Mix / Pit Bull Mix,2012,Kings
GERRY,M,dog,Unknown,2008,Kings
GERRY,M,dog,Rhodesian Ridgeback,2009,New York
