name,gender,species,year,county,count
CARLOS,M,human,2009,Kings,35
CARLOS,M,human,2009,New York,15
CARLOS,M,human,2009,Queens,43
CARLOS,M,human,2010,Bronx,34
CARLOS,M,human,2010,Kings,38
CARLOS,M,human,2010,New York,14
CARLOS,M,human,2010,Queens,31
CARLOS,M,human,2011,Bronx,32
CARLOS,M,human,2011,Kings,37
CARLOS,M,human,2011,New York,16
CARLOS,M,human,2011,Queens,31
CARLOS,M,human,2012,Bronx,39
CARLOS,M,human,2012,Kings,27
CARLOS,M,human,2012,New York,18
CARLOS,M,human,2012,Queens,29
CARLOS,M,human,2013,Bronx,27
CARLOS,M,human,2013,Kings,20
CARLOS,M,human,2013,New York,11
CARLOS,M,human,2013,Queens,31
CARLOS,M,human,2014,Bronx,37
CARLOS,M,human,2014,Kings,15
CARLOS,M,human,2014,New York,10
CARLOS,M,human,2014,Queens,27
CARLOS,M,human,2015,Bronx,30
CARLOS,M,human,2015,Kings,22
CARLOS,M,human,2015,Queens,23
CARLY,F,human,2014,Kings,5
CARLY,F,human,2014,New York,6
CARMELO,M,human,2011,Kings,15
CARMELO,M,human,2013,Kings,10
CARMELO,M,human,2014,Bronx,7
CARMELO,M,human,2014,Kings,12
CARMEN,F,human,2007,Kings,10
CARMEN,F,human,2011,Kings,10
CARMEN,F,human,2012,Kings,10
CARMEN,F,human,2014,Bronx,5
CARMEN,F,human,2014,Kings,7
CARMEN,F,human,2014,New York,6
CARMEN,F,human,2014,Queens,6
CAROL,F,human,2007,Kings,10
CAROL,F,human,2008,Kings,17
CAROL,F,human,2014,Kings,5
CAROLINA,F,human,2014,Kings,6
CAROLINA,F,human,2014,New York,8
CAROLINE,F,human,2007,Kings,10
CAROLINE,F,human,2007,New York,39
CAROLINE,F,human,2008,New York,31
CAROLINE,F,human,2008,Queens,10
CAROLINE,F,human,2009,Kings,14
CAROLINE,F,human,2009,New York,41
CAROLINE,F,human,2009,Queens,14
CAROLINE,F,human,2010,Kings,13
CAROLINE,F,human,2010,New York,30
CAROLINE,F,human,2010,Queens,13
CAROLINE,F,human,2011,Kings,14
CAROLINE,F,human,2011,New York,37
CAROLINE,F,human,2012,Kings,14
CAROLINE,F,human,2012,New York,34
CAROLINE,F,human,2012,Queens,12
CAROLINE,F,human,2013,Kings,20
CAROLINE,F,human,2013,New York,26
CAROLINE,F,human,2013,Queens,12
CAROLINE,F,human,2014,Kings,16
CAROLINE,F,human,2014,New York,35
CAROLINE,F,human,2014,Queens,12
CAROLINE,F,human,2015,Kings,33
CAROLINE,F,human,2015,New York,21
CAROLINE,F,human,2015,Queens,10
CARSON,M,human,2011,Kings,15
CARSON,M,human,2014,Kings,24
CARSON,M,human,2014,New York,5
CARSON,M,human,2014,Queens,14
CARSON,M,human,2015,Kings,16
CARTER,M,human,2008,Kings,11
CARTER,M,human,2009,Kings,15
CARTER,M,human,2009,New York,14
CARTER,M,human,2009,Queens,13
CARTER,M,human,2010,Bronx,11
CARTER,M,human,2010,Kings,22
CARTER,M,human,2010,New York,16
CARTER,M,human,2011,Kings,21
CARTER,M,human,2011,New York,16
CARTER,M,human,2011,Queens,19
CARTER,M,human,2012,Bronx,13
CARTER,M,human,2012,Kings,32
CARTER,M,human,2012,New York,24
CARTER,M,human,2012,Queens,20
CARTER,M,human,2013,Bronx,18
CARTER,M,human,2013,Kings,38
CARTER,M,human,2013,New York,22
CARTER,M,human,2013,Queens,26
CARTER,M,human,2014,Bronx,35
CARTER,M,human,2014,Kings,52
CARTER,M,human,2014,New York,27
CARTER,M,human,2014,Queens,36
CARTER,M,human,2015,Bronx,25
CARTER,M,human,2015,Kings,54
CARTER,M,human,2015,New York,16
CARTER,M,human,2015,Queens,28
CASEY,F,human,2014,Queens,6
CASSANDRA,F,human,2009,Queens,10
CASSANDRA,F,human,2011,Queens,10
CASSANDRA,F,human,2014,Bronx,5
CASSIDY,F,human,2009,Kings,11
CASSIDY,F,human,2014,Kings,6
CASSIDY,F,human,2014,Queens,6
CASSIDY,F,human,2015,Queens,10
CASSIUS,M,human,2014,Kings,8
CATALEYA,F,human,2014,Bronx,7
CATALEYA,F,human,2014,Queens,5
CATALINA,F,human,2012,Queens,11
CATALINA,F,human,2013,Queens,10
CATALINA,F,human,2014,New York,5
CATALINA,F,human,2014,Queens,10
CATALINA,F,human,2015,Queens,10
CATHERINE,F,human,2007,Kings,21
CATHERINE,F,human,2007,New York,25
CATHERINE,F,human,2007,Queens,20
CATHERINE,F,human,2008,Kings,27
CATHERINE,F,human,2008,New York,16
CATHERINE,F,human,2008,Queens,25
CATHERINE,F,human,2009,Kings,19
CATHERINE,F,human,2009,New York,20
CATHERINE,F,human,2009,Queens,19
CATHERINE,F,human,2010,Kings,14
CATHERINE,F,human,2010,New York,19
CATHERINE,F,human,2010,Queens,22
CATHERINE,F,human,2011,Kings,20
CATHERINE,F,human,2011,New York,24
CATHERINE,F,human,2011,Queens,21
CATHERINE,F,human,2012,Kings,20
CATHERINE,F,human,2012,New York,26
CATHERINE,F,human,2012,Queens,24
CATHERINE,F,human,2013,Kings,21
CATHERINE,F,human,2013,New York,30
CATHERINE,F,human,2013,Queens,21
CATHERINE,F,human,2014,Kings,17
CATHERINE,F,human,2014,New York,21
CATHERINE,F,human,2014,Queens,23
CATHERINE,F,human,2015,Kings,25
CATHERINE,F,human,2015,New York,15
CATHERINE,F,human,2015,Queens,21
CAYDEN,M,human,2009,Kings,13
CAYDEN,M,human,2010,Kings,10
CAYDEN,M,human,2012,Kings,12
CAYDEN,M,human,2013,Kings,14
CAYDEN,M,human,2013,New York,10
CAYDEN,M,human,2014,Bronx,8
CAYDEN,M,human,2014,Kings,20
CAYDEN,M,human,2014,Queens,10
CAYDEN,M,human,2015,Bronx,10
CAYDEN,M,human,2015,Kings,13
CAYDEN,M,human,2015,Queens,13
CAYLA,F,human,2014,Kings,6
CECILIA,F,human,2009,New York,14
CECILIA,F,human,2010,Kings,10
CECILIA,F,human,2010,New York,11
CECILIA,F,human,2011,Kings,19
CECILIA,F,human,2012,Kings,19
CECILIA,F,human,2012,New York,12
CECILIA,F,human,2012,Queens,10
CECILIA,F,human,2013,Kings,14
CECILIA,F,human,2013,New York,14
CECILIA,F,human,2014,Kings,12
CECILIA,F,human,2014,New York,14
CECILIA,F,human,2014,Queens,7
CECILIA,F,human,2015,Kings,19
CECILIA,F,human,2015,New York,10
CECILIA,F,human,2015,Queens,11
CECILY,F,human,2014,New York,5
CELESTE,F,human,2014,Bronx,7
CELESTE,F,human,2014,Kings,9
CELESTE,F,human,2014,Queens,5
CELIA,F,human,2011,Kings,10
CELIA,F,human,2014,Kings,6
CELIA,F,human,2014,New York,5
CELINA,F,human,2014,Queens,6
CELINE,F,human,2012,Kings,11
CELINE,F,human,2013,Kings,11
CELINE,F,human,2013,Queens,13
CELINE,F,human,2014,Kings,14
CELINE,F,human,2014,New York,10
CELINE,F,human,2014,Queens,10
CELINE,F,human,2015,Kings,11
CESAR,M,human,2007,Bronx,19
CESAR,M,human,2007,Queens,19
CESAR,M,human,2008,Bronx,16
CESAR,M,human,2008,Kings,11
CESAR,M,human,2008,Queens,13
CESAR,M,human,2009,Bronx,14
CESAR,M,human,2009,Kings,20
CESAR,M,human,2009,Queens,10
CESAR,M,human,2010,Bronx,17
CESAR,M,human,2010,Kings,17
CESAR,M,human,2010,Queens,15
CESAR,M,human,2011,Bronx,12
CESAR,M,human,2012,Bronx,15
CESAR,M,human,2012,Queens,13
CESAR,M,human,2013,Bronx,14
CESAR,M,human,2014,Kings,8
CESAR,M,human,2014,Queens,9
CHACE,M,human,2010,Kings,13
CHAD,M,human,2011,Kings,10
CHAIM,M,human,2007,Kings,81
CHAIM,M,human,2007,Queens,10
CHAIM,M,human,2008,Kings,101
CHAIM,M,human,2009,Kings,101
CHAIM,M,human,2010,Kings,99
CHAIM,M,human,2011,Kings,118
CHAIM,M,human,2011,Queens,12
CHAIM,M,human,2012,Kings,130
CHAIM,M,human,2012,Queens,12
CHAIM,M,human,2013,Kings,126
CHAIM,M,human,2013,Queens,10
CHAIM,M,human,2014,Kings,109
CHAIM,M,human,2014,Queens,9
CHAIM,M,human,2015,Kings,126
CHANA,F,human,2007,Kings,77
CHANA,F,human,2008,Kings,117
CHANA,F,human,2009,Kings,132
CHANA,F,human,2010,Kings,138
CHANA,F,human,2010,Queens,13
CHANA,F,human,2011,Kings,123
CHANA,F,human,2012,Kings,139
CHANA,F,human,2012,Queens,11
CHANA,F,human,2013,Kings,130
CHANA,F,human,2014,Kings,123
CHANA,F,human,2014,Queens,8
CHANA,F,human,2015,Kings,106
CHANANYA,M,human,2014,Kings,6
CHANCE,M,human,2007,Bronx,10
CHANCE,M,human,2007,Kings,10
CHANCE,M,human,2012,Bronx,11
CHANCE,M,human,2012,Kings,13
CHANCE,M,human,2013,Kings,13
CHANCE,M,human,2014,Bronx,13
CHANCE,M,human,2014,Kings,15
CHANCE,M,human,2014,New York,5
CHANCE,M,human,2015,Bronx,13
CHANEL,F,human,2007,Kings,10
CHANEL,F,human,2008,Bronx,12
CHANEL,F,human,2014,Bronx,10
CHANEL,F,human,2014,Queens,5
CHANY,F,human,2007,Kings,19
CHANY,F,human,2008,Kings,19
CHANY,F,human,2009,Kings,22
CHANY,F,human,2010,Kings,29
CHANY,F,human,2011,Kings,33
CHANY,F,human,2012,Kings,41
CHANY,F,human,2013,Kings,29
CHANY,F,human,2014,Kings,29
CHANY,F,human,2015,Kings,30
CHARLENE,F,human,2014,New York,5
CHARLES,M,human,2007,Bronx,17
CHARLES,M,human,2007,Kings,39
CHARLES,M,human,2007,New York,54
CHARLES,M,human,2007,Queens,20
CHARLES,M,human,2008,Kings,39
CHARLES,M,human,2008,New York,77
CHARLES,M,human,2008,Queens,24
CHARLES,M,human,2009,Bronx,16
CHARLES,M,human,2009,Kings,41
CHARLES,M,human,2009,New York,74
CHARLES,M,human,2009,Queens,21
CHARLES,M,human,2009,Richmond,13
CHARLES,M,human,2010,Bronx,15
CHARLES,M,human,2010,Kings,56
CHARLES,M,human,2010,New York,55
CHARLES,M,human,2010,Queens,22
CHARLES,M,human,2010,Richmond,14
CHARLES,M,human,2011,Bronx,12
CHARLES,M,human,2011,Kings,48
CHARLES,M,human,2011,New York,69
CHARLES,M,human,2011,Queens,26
CHARLES,M,human,2012,Bronx,13
CHARLES,M,human,2012,Kings,58
CHARLES,M,human,2012,New York,66
CHARLES,M,human,2012,Queens,27
CHARLES,M,human,2013,Kings,46
CHARLES,M,human,2013,New York,77
CHARLES,M,human,2013,Queens,34
CHARLES,M,human,2014,Bronx,12
CHARLES,M,human,2014,Kings,52
CHARLES,M,human,2014,New York,61
CHARLES,M,human,2014,Queens,23
CHARLES,M,human,2014,Richmond,10
CHARLES,M,human,2015,Bronx,10
CHARLES,M,human,2015,Kings,62
CHARLES,M,human,2015,New York,47
CHARLES,M,human,2015,Queens,29
CHARLES,M,human,2015,Richmond,10
CHARLIE,F,human,2014,Kings,9
CHARLIE,F,human,2014,New York,8
CHARLIE,M,human,2007,Queens,12
CHARLIE,M,human,2008,New York,11
CHARLIE,M,human,2009,Kings,11
CHARLIE,M,human,2010,Kings,12
CHARLIE,M,human,2010,New York,12
CHARLIE,M,human,2010,Queens,10
CHARLIE,M,human,2011,Kings,10
CHARLIE,M,human,2012,Kings,15
CHARLIE,M,human,2012,New York,11
CHARLIE,M,human,2012,Queens,10
CHARLIE,M,human,2013,Kings,17
CHARLIE,M,human,2013,New York,12
CHARLIE,M,human,2013,Queens,11
CHARLIE,M,human,2014,New York,11
CHARLIE,M,human,2014,Queens,14
CHARLIE,M,human,2015,Kings,12
CHARLOTTE,F,human,2007,Kings,21
CHARLOTTE,F,human,2007,New York,57
CHARLOTTE,F,human,2007,Queens,25
CHARLOTTE,F,human,2008,Kings,21
CHARLOTTE,F,human,2008,New York,63
CHARLOTTE,F,human,2008,Queens,10
CHARLOTTE,F,human,2009,Kings,35
CHARLOTTE,F,human,2009,New York,71
CHARLOTTE,F,human,2009,Queens,14
CHARLOTTE,F,human,2010,Kings,36
CHARLOTTE,F,human,2010,New York,83
CHARLOTTE,F,human,2010,Queens,21
CHARLOTTE,F,human,2011,Kings,27
CHARLOTTE,F,human,2011,New York,80
CHARLOTTE,F,human,2011,Queens,21
CHARLOTTE,F,human,2012,Kings,41
CHARLOTTE,F,human,2012,New York,65
CHARLOTTE,F,human,2012,Queens,27
CHARLOTTE,F,human,2013,Bronx,14
CHARLOTTE,F,human,2013,Kings,49
CHARLOTTE,F,human,2013,New York,76
CHARLOTTE,F,human,2013,Queens,32
CHARLOTTE,F,human,2013,Richmond,10
CHARLOTTE,F,human,2014,Bronx,22
CHARLOTTE,F,human,2014,Kings,43
CHARLOTTE,F,human,2014,New York,77
CHARLOTTE,F,human,2014,Queens,27
CHARLOTTE,F,human,2014,Richmond,13
CHARLOTTE,F,human,2015,Bronx,18
CHARLOTTE,F,human,2015,Kings,84
CHARLOTTE,F,human,2015,New York,65
CHARLOTTE,F,human,2015,Queens,73
CHARLOTTE,F,human,2015,Richmond,28
CHASE,M,human,2007,Bronx,10
CHASE,M,human,2007,Kings,19
CHASE,M,human,2007,New York,14
CHASE,M,human,2008,Kings,20
CHASE,M,human,2008,New York,21
CHASE,M,human,2008,Queens,12
CHASE,M,human,2009,Bronx,17
CHASE,M,human,2009,Kings,24
CHASE,M,human,2009,New York,26
CHASE,M,human,2009,Queens,14
CHASE,M,human,2010,Bronx,19
CHASE,M,human,2010,Kings,29
CHASE,M,human,2010,New York,27
CHASE,M,human,2010,Queens,24
CHASE,M,human,2011,Bronx,18
CHASE,M,human,2011,Kings,27
CHASE,M,human,2011,New York,31
CHASE,M,human,2011,Queens,14
CHASE,M,human,2012,Bronx,22
CHASE,M,human,2012,Kings,39
CHASE,M,human,2012,New York,31
CHASE,M,human,2012,Queens,23
CHASE,M,human,2013,Bronx,25
CHASE,M,human,2013,Kings,31
CHASE,M,human,2013,New York,21
CHASE,M,human,2013,Queens,18
CHASE,M,human,2014,Bronx,20
CHASE,M,human,2014,Kings,56
CHASE,M,human,2014,New York,31
CHASE,M,human,2014,Queens,22
CHASE,M,human,2014,Richmond,8
CHASE,M,human,2015,Bronx,28
CHASE,M,human,2015,Kings,50
CHASE,M,human,2015,New York,24
CHASE,M,human,2015,Queens,28
CHAVA,F,human,2007,Kings,34
CHAVA,F,human,2008,Kings,29
CHAVA,F,human,2009,Kings,31
CHAVA,F,human,2010,Kings,28
CHAVA,F,human,2011,Kings,39
CHAVA,F,human,2012,Kings,33
CHAVA,F,human,2013,Kings,33
CHAVA,F,human,2014,Kings,36
CHAVA,F,human,2015,Kings,30
CHAVY,F,human,2007,Kings,14
CHAVY,F,human,2009,Kings,21
CHAVY,F,human,2010,Kings,18
CHAVY,F,human,2012,Kings,13
CHAVY,F,human,2013,Kings,10
CHAVY,F,human,2014,Kings,12
CHAVY,F,human,2015,Kings,25
CHAYA,F,human,2007,Kings,136
CHAYA,F,human,2007,Queens,10
CHAYA,F,human,2008,Kings,167
CHAYA,F,human,2009,Kings,143
CHAYA,F,human,2010,Kings,143
CHAYA,F,human,2011,Kings,168
CHAYA,F,human,2012,Kings,142
CHAYA,F,human,2013,Kings,153
CHAYA,F,human,2014,Kings,177
CHAYA,F,human,2014,Queens,5
CHAYA,F,human,2015,Kings,132
CHELSEA,F,human,2007,Bronx,20
CHELSEA,F,human,2007,Kings,35
CHELSEA,F,human,2007,New York,11
CHELSEA,F,human,2007,Queens,27
CHELSEA,F,human,2008,Bronx,29
CHELSEA,F,human,2008,Kings,27
CHELSEA,F,human,2008,Queens,35
CHELSEA,F,human,2009,Bronx,25
CHELSEA,F,human,2009,Kings,29
CHELSEA,F,human,2009,New York,12
CHELSEA,F,human,2009,Queens,21
CHELSEA,F,human,2010,Bronx,28
CHELSEA,F,human,2010,Kings,29
CHELSEA,F,human,2010,New York,15
CHELSEA,F,human,2010,Queens,31
CHELSEA,F,human,2011,Bronx,26
CHELSEA,F,human,2011,Kings,29
CHELSEA,F,human,2011,Queens,30
CHELSEA,F,human,2012,Bronx,15
CHELSEA,F,human,2012,Kings,29
CHELSEA,F,human,2012,New York,18
CHELSEA,F,human,2012,Queens,31
CHELSEA,F,human,2013,Bronx,17
CHELSEA,F,human,2013,Kings,20
CHELSEA,F,human,2013,New York,12
CHELSEA,F,human,2013,Queens,22
CHELSEA,F,human,2014,Bronx,16
CHELSEA,F,human,2014,Kings,25
CHELSEA,F,human,2014,New York,10
CHELSEA,F,human,2014,Queens,23
CHELSEA,F,human,2015,Bronx,14
CHELSEA,F,human,2015,Kings,18
CHELSEA,F,human,2015,Queens,19
CHESKEL,M,human,2008,Kings,12
CHESKEL,M,human,2009,Kings,12
CHESKEL,M,human,2011,Kings,14
CHESKEL,M,human,2014,Kings,15
CHESKEL,M,human,2015,Kings,12
CHESKY,M,human,2012,Kings,15
CHESKY,M,human,2013,Kings,11
CHESKY,M,human,2014,Kings,8
CHEYENNE,F,human,2007,Kings,11
CHLOE,F,human,2007,Bronx,18
CHLOE,F,human,2007,Kings,61
CHLOE,F,human,2007,New York,72
CHLOE,F,human,2007,Queens,66
CHLOE,F,human,2008,Bronx,36
CHLOE,F,human,2008,Kings,88
CHLOE,F,human,2008,New York,80
CHLOE,F,human,2008,Queens,63
CHLOE,F,human,2008,Richmond,11
CHLOE,F,human,2009,Bronx,25
CHLOE,F,human,2009,Kings,91
CHLOE,F,human,2009,New York,84
CHLOE,F,human,2009,Queens,97
CHLOE,F,human,2009,Richmond,11
CHLOE,F,human,2010,Bronx,41
CHLOE,F,human,2010,Kings,93
CHLOE,F,human,2010,New York,77
CHLOE,F,human,2010,Queens,90
CHLOE,F,human,2010,Richmond,17
CHLOE,F,human,2011,Bronx,60
CHLOE,F,human,2011,Kings,112
CHLOE,F,human,2011,New York,77
CHLOE,F,human,2011,Queens,96
CHLOE,F,human,2012,Bronx,35
CHLOE,F,human,2012,Kings,135
CHLOE,F,human,2012,New York,86
CHLOE,F,human,2012,Queens,115
CHLOE,F,human,2012,Richmond,12
CHLOE,F,human,2013,Bronx,37
CHLOE,F,human,2013,Kings,115
CHLOE,F,human,2013,New York,62
CHLOE,F,human,2013,Queens,93
CHLOE,F,human,2013,Richmond,20
CHLOE,F,human,2014,Bronx,46
CHLOE,F,human,2014,Kings,110
CHLOE,F,human,2014,New York,61
CHLOE,F,human,2014,Queens,98
CHLOE,F,human,2014,Richmond,13
CHLOE,F,human,2015,Bronx,45
CHLOE,F,human,2015,Kings,111
CHLOE,F,human,2015,New York,66
CHLOE,F,human,2015,Queens,106
CHLOE,F,human,2015,Richmond,10
CHLOE',F,human,2014,Kings,8
CHRIS,M,human,2007,Bronx,18
CHRIS,M,human,2007,Kings,13
CHRIS,M,human,2007,New York,12
CHRIS,M,human,2007,Queens,29
CHRIS,M,human,2008,Bronx,14
CHRIS,M,human,2008,Kings,16
CHRIS,M,human,2008,Queens,19
CHRIS,M,human,2009,Kings,18
CHRIS,M,human,2009,Queens,22
CHRIS,M,human,2010,Bronx,17
CHRIS,M,human,2010,Kings,10
CHRIS,M,human,2010,New York,11
CHRIS,M,human,2010,Queens,12
CHRIS,M,human,2011,Bronx,12
CHRIS,M,human,2011,Kings,15
CHRIS,M,human,2012,Bronx,14
CHRIS,M,human,2012,Kings,14
CHRIS,M,human,2012,Queens,19
CHRIS,M,human,2013,Bronx,11
CHRIS,M,human,2013,Queens,14
CHRIS,M,human,2014,Bronx,5
CHRIS,M,human,2014,Kings,13
CHRIS,M,human,2014,Queens,20
CHRIS,M,human,2015,Bronx,16
CHRIS,M,human,2015,Kings,12
CHRIS,M,human,2015,Queens,12
CHRISTIAN,M,human,2007,Bronx,93
CHRISTIAN,M,human,2007,Kings,106
CHRISTIAN,M,human,2007,New York,45
CHRISTIAN,M,human,2007,Queens,112
CHRISTIAN,M,human,2007,Richmond,36
CHRISTIAN,M,human,2008,Bronx,82
CHRISTIAN,M,human,2008,Kings,133
CHRISTIAN,M,human,2008,New York,30
CHRISTIAN,M,human,2008,Queens,142
CHRISTIAN,M,human,2008,Richmond,30
CHRISTIAN,M,human,2009,Bronx,90
CHRISTIAN,M,human,2009,Kings,120
CHRISTIAN,M,human,2009,New York,42
CHRISTIAN,M,human,2009,Queens,108
CHRISTIAN,M,human,2009,Richmond,36
CHRISTIAN,M,human,2010,Bronx,71
CHRISTIAN,M,human,2010,Kings,111
CHRISTIAN,M,human,2010,New York,38
CHRISTIAN,M,human,2010,Queens,96
CHRISTIAN,M,human,2010,Richmond,24
CHRISTIAN,M,human,2011,Bronx,73
CHRISTIAN,M,human,2011,Kings,91
CHRISTIAN,M,human,2011,New York,52
CHRISTIAN,M,human,2011,Queens,80
CHRISTIAN,M,human,2011,Richmond,37
CHRISTIAN,M,human,2012,Bronx,72
CHRISTIAN,M,human,2012,Kings,97
CHRISTIAN,M,human,2012,New York,51
CHRISTIAN,M,human,2012,Queens,83
CHRISTIAN,M,human,2012,Richmond,26
CHRISTIAN,M,human,2013,Bronx,71
CHRISTIAN,M,human,2013,Kings,76
CHRISTIAN,M,human,2013,New York,23
CHRISTIAN,M,human,2013,Queens,66
CHRISTIAN,M,human,2013,Richmond,21
CHRISTIAN,M,human,2014,Bronx,48
CHRISTIAN,M,human,2014,Kings,68
CHRISTIAN,M,human,2014,New York,31
CHRISTIAN,M,human,2014,Queens,68
CHRISTIAN,M,human,2014,Richmond,16
CHRISTIAN,M,human,2015,Bronx,49
CHRISTIAN,M,human,2015,Kings,63
CHRISTIAN,M,human,2015,New York,28
CHRISTIAN,M,human,2015,Queens,68
CHRISTIAN,M,human,2015,Richmond,20
CHRISTINA,F,human,2007,Bronx,13
CHRISTINA,F,human,2007,Kings,33
CHRISTINA,F,human,2007,New York,13
CHRISTINA,F,human,2007,Queens,32
CHRISTINA,F,human,2008,Bronx,13
CHRISTINA,F,human,2008,Kings,28
CHRISTINA,F,human,2008,Queens,31
CHRISTINA,F,human,2009,Kings,24
CHRISTINA,F,human,2009,New York,10
CHRISTINA,F,human,2009,Queens,18
CHRISTINA,F,human,2010,Bronx,10
CHRISTINA,F,human,2010,Kings,26
CHRISTINA,F,human,2010,Queens,33
CHRISTINA,F,human,2011,Kings,26
CHRISTINA,F,human,2011,Queens,26
CHRISTINA,F,human,2012,Kings,19
CHRISTINA,F,human,2012,Queens,19
CHRISTINA,F,human,2013,Kings,22
CHRISTINA,F,human,2013,Queens,12
CHRISTINA,F,human,2014,Bronx,7
CHRISTINA,F,human,2014,Kings,14
CHRISTINA,F,human,2014,New York,6
CHRISTINA,F,human,2014,Queens,14
CHRISTINA,F,human,2014,Richmond,6
CHRISTINA,F,human,2015,Kings,20
CHRISTINA,F,human,2015,Queens,17
CHRISTINE,F,human,2007,Kings,10
CHRISTINE,F,human,2008,Kings,10
CHRISTINE,F,human,2008,Queens,15
CHRISTINE,F,human,2009,Kings,14
CHRISTINE,F,human,2010,Kings,10
CHRISTINE,F,human,2010,Queens,10
CHRISTINE,F,human,2012,Queens,13
CHRISTINE,F,human,2013,Kings,10
CHRISTINE,F,human,2013,Queens,10
CHRISTINE,F,human,2014,Kings,7
CHRISTINE,F,human,2014,Queens,7
CHRISTOPHER,M,human,2007,Bronx,135
CHRISTOPHER,M,human,2007,Kings,143
CHRISTOPHER,M,human,2007,New York,66
CHRISTOPHER,M,human,2007,Queens,216
CHRISTOPHER,M,human,2007,Richmond,57
CHRISTOPHER,M,human,2008,Bronx,123
CHRISTOPHER,M,human,2008,Kings,138
CHRISTOPHER,M,human,2008,New York,65
CHRISTOPHER,M,human,2008,Queens,159
CHRISTOPHER,M,human,2008,Richmond,65
CHRISTOPHER,M,human,2009,Bronx,113
CHRISTOPHER,M,human,2009,Kings,141
CHRISTOPHER,M,human,2009,New York,63
CHRISTOPHER,M,human,2009,Queens,158
CHRISTOPHER,M,human,2009,Richmond,69
CHRISTOPHER,M,human,2010,Bronx,112
CHRISTOPHER,M,human,2010,Kings,118
CHRISTOPHER,M,human,2010,New York,48
CHRISTOPHER,M,human,2010,Queens,150
CHRISTOPHER,M,human,2010,Richmond,51
CHRISTOPHER,M,human,2011,Bronx,98
CHRISTOPHER,M,human,2011,Kings,115
CHRISTOPHER,M,human,2011,New York,59
CHRISTOPHER,M,human,2011,Queens,129
CHRISTOPHER,M,human,2011,Richmond,40
CHRISTOPHER,M,human,2012,Bronx,82
CHRISTOPHER,M,human,2012,Kings,78
CHRISTOPHER,M,human,2012,New York,35
CHRISTOPHER,M,human,2012,Queens,106
CHRISTOPHER,M,human,2012,Richmond,41
CHRISTOPHER,M,human,2013,Bronx,71
CHRISTOPHER,M,human,2013,Kings,89
CHRISTOPHER,M,human,2013,New York,52
CHRISTOPHER,M,human,2013,Queens,97
CHRISTOPHER,M,human,2013,Richmond,34
CHRISTOPHER,M,human,2014,Bronx,62
CHRISTOPHER,M,human,2014,Kings,77
CHRISTOPHER,M,human,2014,New York,30
CHRISTOPHER,M,human,2014,Queens,90
CHRISTOPHER,M,human,2014,Richmond,34
CHRISTOPHER,M,human,2015,Bronx,59
CHRISTOPHER,M,human,2015,Kings,64
CHRISTOPHER,M,human,2015,New York,14
CHRISTOPHER,M,human,2015,Queens,111
CHRISTOPHER,M,human,2015,Richmond,33
CIARA,F,human,2007,Bronx,17
CIARA,F,human,2007,Kings,17
CIARA,F,human,2007,Queens,13
CIARA,F,human,2008,Bronx,10
CIARA,F,human,2008,Kings,22
CIARA,F,human,2008,Queens,10
CIARA,F,human,2010,Queens,15
CIARA,F,human,2011,Queens,11
CIARA,F,human,2014,Kings,5
CINDY,F,human,2007,Kings,16
CINDY,F,human,2007,New York,12
CINDY,F,human,2007,Queens,19
CINDY,F,human,2008,Kings,23
CINDY,F,human,2008,Queens,21
CINDY,F,human,2009,Kings,16
CINDY,F,human,2009,Queens,14
CINDY,F,human,2010,Kings,18
CINDY,F,human,2010,Queens,10
CINDY,F,human,2011,Queens,13
CINDY,F,human,2012,Kings,11
CINDY,F,human,2013,Queens,16
CINDY,F,human,2014,Kings,13
CINDY,F,human,2014,New York,6
CINDY,F,human,2014,Queens,11
CINDY,F,human,2015,Kings,10
CINDY,F,human,2015,Queens,11
CLAIRE,F,human,2007,New York,23
CLAIRE,F,human,2007,Queens,14
CLAIRE,F,human,2008,Kings,17
CLAIRE,F,human,2008,New York,22
CLAIRE,F,human,2008,Queens,16
CLAIRE,F,human,2009,Kings,20
CLAIRE,F,human,2009,New York,20
CLAIRE,F,human,2009,Queens,28
CLAIRE,F,human,2010,Kings,22
CLAIRE,F,human,2010,New York,21
CLAIRE,F,human,2010,Queens,18
CLAIRE,F,human,2011,Kings,22
CLAIRE,F,human,2011,New York,17
CLAIRE,F,human,2011,Queens,20
CLAIRE,F,human,2012,Kings,14
CLAIRE,F,human,2012,New York,35
CLAIRE,F,human,2012,Queens,21
CLAIRE,F,human,2013,Kings,26
CLAIRE,F,human,2013,New York,19
CLAIRE,F,human,2013,Queens,17
CLAIRE,F,human,2014,Kings,22
CLAIRE,F,human,2014,New York,23
CLAIRE,F,human,2014,Queens,33
CLAIRE,F,human,2015,Kings,25
CLAIRE,F,human,2015,New York,21
CLAIRE,F,human,2015,Queens,28
CLARA,F,human,2007,New York,13
CLARA,F,human,2008,New York,18
CLARA,F,human,2009,New York,22
CLARA,F,human,2010,Kings,13
CLARA,F,human,2010,New York,13
CLARA,F,human,2011,Kings,12
CLARA,F,human,2011,New York,19
CLARA,F,human,2012,Kings,18
CLARA,F,human,2012,New York,18
CLARA,F,human,2013,Kings,11
CLARA,F,human,2013,New York,19
CLARA,F,human,2013,Queens,12
CLARA,F,human,2014,Kings,18
CLARA,F,human,2014,New York,18
CLARA,F,human,2014,Queens,6
